,year,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp,salary,single,slg %,obp,batting avg,ops,tb,rc,babip,pa,xbh,iso,bb/pa,so/pa,high_paid_y,high_paid_n
1193,1,18,31,1,1,0,0,0,1,0,0,2,17,0,1,2,0,0,13000000,1,0.03225806451612903,0.11764705882352941,0.03225806451612903,0.14990512333965844,1,0.09090909090909091,0.07142857142857142,36,0,0.0,0.05555555555555555,0.4722222222222222,0,1
1194,1,33,67,2,7,0,0,0,5,0,0,3,29,0,0,13,0,1,9000000,7,0.1044776119402985,0.14285714285714285,0.1044776119402985,0.24733475479744135,7,1.0,0.18421052631578946,83,0,0.0,0.03614457831325301,0.3493975903614458,0,1
1195,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0,1
1196,1,150,569,57,135,32,3,23,72,0,0,38,144,3,3,0,3,10,550000,77,0.4253075571177504,0.28711256117455136,0.23725834797891038,0.7124201182923018,242,68.97199341021417,0.2765432098765432,613,58,38.121265377855885,0.06199021207177814,0.23491027732463296,1,0
1199,1,31,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1600000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,0.5,0,1
1200,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414700,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,1,0
1201,1,21,35,2,6,2,0,0,3,0,0,0,8,0,0,2,0,0,9187500,4,0.22857142857142856,0.17142857142857143,0.17142857142857143,0.4,8,1.3714285714285714,0.2222222222222222,37,2,2.0,0.0,0.21621621621621623,0,1
1202,1,161,588,67,157,41,2,10,88,10,5,52,95,9,4,0,4,14,3100000,104,0.3945578231292517,0.3287037037037037,0.26700680272108845,0.7232615268329554,232,75.7625,0.30184804928131415,648,53,45.05102040816327,0.08024691358024691,0.14660493827160495,0,1
1203,1,151,574,96,169,46,5,22,104,15,5,72,124,12,5,0,10,15,950000,96,0.5069686411149826,0.3721633888048411,0.29442508710801396,0.8791320299198238,291,108.56191950464397,0.3356164383561644,661,73,56.11498257839721,0.10892586989409984,0.1875945537065053,1,0
1204,1,109,376,50,87,18,1,7,36,8,2,43,77,1,1,3,2,7,1000000,61,0.3404255319148936,0.3104265402843602,0.23138297872340424,0.6508520721992538,128,39.71360381861575,0.272108843537415,425,26,20.055851063829788,0.1011764705882353,0.1811764705882353,1,0
1205,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,1,0
1206,1,150,593,49,142,29,0,10,58,3,2,23,66,1,3,0,3,20,3000000,103,0.33895446880269814,0.27009646302250806,0.23946037099494097,0.6090509318252062,201,53.839285714285715,0.25384615384615383,622,39,29.050590219224283,0.03697749196141479,0.10610932475884244,0,1
1207,1,33,64,2,5,0,0,0,1,0,0,1,35,0,1,5,1,2,650000,5,0.078125,0.1044776119402985,0.078125,0.1826026119402985,5,0.46153846153846156,0.16666666666666666,72,0,0.0,0.013888888888888888,0.4861111111111111,1,0
1208,1,34,53,6,8,4,0,0,3,0,0,5,14,0,0,11,0,1,15000000,4,0.22641509433962265,0.22413793103448276,0.1509433962264151,0.4505530253741054,12,2.689655172413793,0.20512820512820512,69,4,4.0,0.07246376811594203,0.2028985507246377,0,1
1209,1,73,218,23,52,13,0,5,26,0,0,23,34,1,0,0,3,9,12500000,34,0.3669724770642202,0.3073770491803279,0.23853211009174313,0.674349526244548,80,24.896265560165975,0.25824175824175827,244,18,13.068807339449542,0.0942622950819672,0.13934426229508196,0,1
1211,1,55,171,31,49,14,0,9,24,1,1,25,25,0,1,0,0,2,434000,26,0.5263157894736842,0.38071065989847713,0.28654970760233917,0.9070264493721614,90,33.97959183673469,0.291970802919708,197,23,14.157894736842104,0.12690355329949238,0.12690355329949238,1,0
1212,1,7,15,2,5,3,0,1,2,1,0,2,3,0,1,0,0,0,400000,1,0.7333333333333333,0.4444444444444444,0.3333333333333333,1.1777777777777776,11,4.529411764705882,0.36363636363636365,18,4,3.2,0.1111111111111111,0.16666666666666666,1,0
1213,1,77,281,44,79,20,2,11,43,0,3,24,64,0,4,0,3,4,5450000,46,0.48398576512455516,0.34294871794871795,0.28113879003558717,0.8269344830732731,136,45.927868852459014,0.3253588516746411,312,33,24.11743772241993,0.07692307692307693,0.20512820512820512,0,1
1214,1,93,241,26,60,4,2,0,20,5,7,15,50,0,2,6,0,6,9250000,54,0.2821576763485477,0.29844961240310075,0.24896265560165975,0.5806072887516485,68,19.921875,0.31413612565445026,264,6,8.0,0.056818181818181816,0.1893939393939394,0,1
1216,1,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4833333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,1.0,0,1
1217,1,32,56,1,5,0,0,0,0,0,0,2,31,0,0,7,0,0,5000000,5,0.08928571428571429,0.1206896551724138,0.08928571428571429,0.20997536945812809,5,0.603448275862069,0.2,65,0,0.0,0.03076923076923077,0.47692307692307695,0,1
1218,1,10,10,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,3300000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,14,0,0.0,0.0,0.42857142857142855,0,1
1219,1,83,258,17,58,7,0,1,21,0,1,13,71,1,3,5,3,6,400000,50,0.26356589147286824,0.26714801444043323,0.2248062015503876,0.5307139059133015,68,17.81549815498155,0.30158730158730157,282,8,7.011627906976744,0.04609929078014184,0.25177304964539005,1,0
1220,1,31,4,1,1,1,0,0,1,0,0,1,2,0,0,1,0,0,850000,0,0.5,0.4,0.25,0.9,2,0.8,0.5,6,1,1.0,0.16666666666666666,0.3333333333333333,1,0
1221,1,160,629,79,187,45,3,12,60,7,2,73,93,9,2,0,5,18,7100000,127,0.4356120826709062,0.3695345557122708,0.2972972972972973,0.8051466383831769,274,101.48148148148148,0.33081285444234404,709,60,51.05723370429253,0.10296191819464035,0.1311706629055007,0,1
1223,1,17,22,1,3,1,0,0,2,0,0,0,2,0,0,2,0,0,7500000,2,0.18181818181818182,0.13636363636363635,0.13636363636363635,0.3181818181818182,4,0.5454545454545454,0.15,24,1,1.0,0.0,0.08333333333333333,0,1
1224,1,80,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,950000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,0,0.0,0.0,1.0,1,0
1225,1,87,262,29,51,15,0,3,22,8,1,26,55,0,3,2,1,7,401200,33,0.2862595419847328,0.273972602739726,0.1946564885496183,0.5602321447244588,75,20.052083333333332,0.23414634146341465,294,18,15.034351145038167,0.08843537414965986,0.1870748299319728,1,0
1226,1,81,170,18,39,7,2,5,19,0,3,17,35,0,0,0,1,2,413400,25,0.38235294117647056,0.2978723404255319,0.22941176470588234,0.6802252816020025,65,19.46524064171123,0.2595419847328244,188,14,11.088235294117647,0.09042553191489362,0.18617021276595744,1,0
1228,1,97,331,45,82,13,0,5,26,6,2,48,61,7,4,1,3,7,5050000,64,0.3323262839879154,0.3471502590673575,0.24773413897280966,0.6794765430552729,110,37.73087071240106,0.2873134328358209,387,18,13.045317220543806,0.12403100775193798,0.15762273901808785,0,1
1229,1,127,493,64,149,32,1,20,79,1,0,40,52,5,0,0,5,17,7700000,96,0.49290060851926976,0.3513011152416357,0.3022312373225152,0.8442017237609054,243,86.16697936210132,0.3028169014084507,538,53,34.121703853955374,0.07434944237918216,0.09665427509293681,0,1
1231,1,34,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,427000,1,0.25,0.25,0.25,0.5,1,0.25,0.3333333333333333,5,0,0.0,0.0,0.2,1,0
1232,1,36,60,7,13,4,0,0,3,1,1,2,11,0,0,2,0,2,400000,9,0.2833333333333333,0.24193548387096775,0.21666666666666667,0.5252688172043011,17,4.112903225806452,0.2653061224489796,64,4,4.0,0.03125,0.171875,1,0
1234,1,68,205,19,40,6,1,3,18,3,0,6,59,0,1,3,3,3,1300000,30,0.2780487804878049,0.2186046511627907,0.1951219512195122,0.4966534316505956,57,12.42654028436019,0.2534246575342466,218,10,8.04390243902439,0.027522935779816515,0.2706422018348624,1,0
1235,1,25,4,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,8333333,2,0.5,0.5,0.5,1.0,2,1.0,0.5,5,0,0.0,0.0,0.0,0,1
1236,1,145,482,55,132,24,1,21,84,0,1,67,98,6,1,0,4,10,6000000,86,0.45850622406639,0.36101083032490977,0.27385892116182575,0.8195170543912997,221,80.10746812386157,0.3024523160762943,554,46,26.130705394190873,0.12093862815884476,0.17689530685920576,0,1
1237,1,27,71,4,10,1,0,0,1,1,1,4,10,0,1,2,0,0,5500000,9,0.15492957746478872,0.19736842105263158,0.14084507042253522,0.3522979985174203,11,2.0533333333333332,0.16393442622950818,78,1,1.0,0.05128205128205128,0.1282051282051282,0,1
1238,1,36,58,9,11,3,0,0,1,1,0,6,24,1,0,1,0,1,11400000,8,0.2413793103448276,0.265625,0.1896551724137931,0.5070043103448276,14,3.71875,0.3235294117647059,65,3,3.0,0.09230769230769231,0.36923076923076925,0,1
1239,1,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,0.0,1,0
1240,1,137,510,88,167,43,1,9,75,1,4,65,53,14,3,0,6,19,12500000,114,0.46862745098039216,0.4023972602739726,0.32745098039215687,0.8710247112543648,239,96.43130434782609,0.34801762114537443,584,53,45.05294117647059,0.1113013698630137,0.09075342465753425,0,1
1241,1,82,291,46,68,7,3,8,28,9,2,24,92,1,5,1,1,4,405000,50,0.36082474226804123,0.30218068535825543,0.23367697594501718,0.6630054276262967,105,30.666666666666668,0.3125,322,18,13.082474226804123,0.07453416149068323,0.2857142857142857,1,0
1242,1,143,479,63,129,25,0,21,77,5,2,74,98,10,9,0,4,12,5700000,83,0.453027139874739,0.3745583038869258,0.26931106471816285,0.8275854437616648,217,79.65822784810126,0.2967032967032967,566,46,25.13152400835073,0.13074204946996468,0.17314487632508835,0,1
1243,1,68,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,425000,1,0.5,0.5,0.5,1.0,1,0.5,0.5,2,0,0.0,0.0,0.0,1,0
1244,1,46,82,9,16,4,0,0,3,5,1,8,20,0,0,0,0,0,400700,12,0.24390243902439024,0.26666666666666666,0.1951219512195122,0.5105691056910568,20,5.333333333333333,0.25806451612903225,90,4,4.0,0.08888888888888889,0.2222222222222222,1,0
1245,1,154,570,94,163,35,5,16,56,33,10,70,89,1,5,1,7,6,422500,107,0.44912280701754387,0.36503067484662577,0.28596491228070176,0.8141534818641696,256,93.2,0.3114406779661017,653,56,45.084210526315786,0.10719754977029096,0.1362940275650842,1,0
1246,1,28,14,1,1,0,0,0,0,1,0,0,5,0,1,2,0,0,401500,1,0.07142857142857142,0.13333333333333333,0.07142857142857142,0.20476190476190476,1,0.07142857142857142,0.1111111111111111,17,0,0.0,0.0,0.29411764705882354,1,0
1247,1,63,152,27,38,9,2,6,23,2,1,6,26,0,0,2,3,5,1500000,21,0.45394736842105265,0.2732919254658385,0.25,0.7272392938868912,69,19.21518987341772,0.2601626016260163,163,17,13.118421052631579,0.03680981595092025,0.15950920245398773,0,1
1248,1,157,610,70,174,38,1,23,104,1,1,50,102,5,2,0,8,18,427500,112,0.4639344262295082,0.3373134328358209,0.28524590163934427,0.8012478590653291,283,96.04848484848485,0.30628803245436104,670,62,40.11311475409836,0.07462686567164178,0.15223880597014924,1,0
1249,1,85,242,30,46,12,1,6,24,7,2,33,57,2,5,6,2,3,5000000,27,0.32231404958677684,0.2978723404255319,0.19008264462809918,0.6201863900123088,78,22.407272727272726,0.22099447513812154,288,19,14.074380165289256,0.11458333333333333,0.19791666666666666,0,1
1252,1,32,27,2,5,1,0,0,2,0,0,3,14,0,1,2,0,0,407500,4,0.2222222222222222,0.2903225806451613,0.18518518518518517,0.5125448028673836,6,1.6,0.38461538461538464,33,1,1.0,0.09090909090909091,0.42424242424242425,1,0
1253,1,70,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,413500,1,1.0,1.0,1.0,2.0,1,1.0,1.0,2,0,0.0,0.0,0.0,1,0
1257,1,106,186,23,47,14,1,8,26,0,0,12,29,1,4,0,1,3,800000,24,0.46774193548387094,0.3103448275862069,0.25268817204301075,0.7780867630700778,87,25.924242424242426,0.26,203,23,16.129032258064516,0.059113300492610835,0.14285714285714285,1,0
1259,1,9,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1790219,0,0.0,0.0,0.0,0.0,0,0.0,0.0,9,0,0.0,0.0,0.3333333333333333,0,1
1260,1,113,379,38,105,21,3,4,34,5,3,28,62,3,3,2,0,7,452000,77,0.37994722955145116,0.33170731707317075,0.2770448548812665,0.7116545466246219,144,47.056511056511056,0.3226837060702875,412,28,27.03166226912929,0.06796116504854369,0.15048543689320387,1,0
1262,1,31,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12000000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,0,0.0,0.0,0.8,0,1
1264,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,411000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,0.5,1,0
1265,1,20,10,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3000000,1,0.1,0.1,0.1,0.2,1,0.1,0.14285714285714285,10,0,0.0,0.0,0.3,0,1
1266,1,61,202,17,52,6,0,3,17,0,0,14,19,4,3,0,2,7,4500000,43,0.3316831683168317,0.31221719457013575,0.25742574257425743,0.6439003628869675,67,20.47222222222222,0.2692307692307692,221,9,6.044554455445544,0.06334841628959276,0.08597285067873303,0,1
1267,1,57,167,13,41,4,0,6,12,1,0,9,36,1,5,2,0,7,800000,31,0.3772455089820359,0.30386740331491713,0.24550898203592814,0.681112912296953,63,17.897727272727273,0.28,183,10,4.107784431137724,0.04918032786885246,0.19672131147540983,1,0
1268,1,136,465,34,122,19,0,6,62,8,4,42,51,6,7,2,5,19,4312500,97,0.3419354838709677,0.32947976878612717,0.2623655913978495,0.6714152526570949,159,51.43195266272189,0.28087167070217917,521,25,19.038709677419355,0.08061420345489444,0.09788867562380038,0,1
1269,1,32,14,1,1,0,0,0,0,0,0,0,7,0,0,4,0,0,400000,1,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,1,0.07142857142857142,0.14285714285714285,18,0,0.0,0.0,0.3888888888888889,1,0
1270,1,85,297,36,79,20,2,9,43,0,1,29,71,3,2,0,3,10,2000000,48,0.4377104377104377,0.3323262839879154,0.265993265993266,0.7700367216983531,130,43.06748466257669,0.3181818181818182,331,31,24.09090909090909,0.08761329305135952,0.21450151057401812,0,1
1271,1,60,205,12,40,6,0,4,15,0,1,8,63,1,2,1,2,3,401000,30,0.28292682926829266,0.2304147465437788,0.1951219512195122,0.5133415758120714,58,13.070422535211268,0.2571428571428571,218,10,6.058536585365854,0.03669724770642202,0.2889908256880734,1,0
1273,1,19,36,4,7,2,0,0,7,0,0,6,14,0,0,0,2,2,412500,5,0.25,0.29545454545454547,0.19444444444444445,0.5454545454545454,9,2.7857142857142856,0.2916666666666667,44,2,2.0,0.13636363636363635,0.3181818181818182,1,0
1274,1,51,193,29,56,5,0,11,39,0,1,12,31,3,5,0,1,5,1200000,40,0.48704663212435234,0.3459715639810427,0.29015544041450775,0.8330181961053951,94,31.180487804878048,0.29605263157894735,211,16,5.170984455958549,0.05687203791469194,0.14691943127962084,1,0
1275,1,113,316,39,90,12,5,7,45,2,1,31,53,2,5,2,0,9,1275000,66,0.4208860759493671,0.35795454545454547,0.2848101265822785,0.7788406214039125,133,46.377521613832855,0.32421875,354,24,22.06645569620253,0.08757062146892655,0.1497175141242938,1,0
1276,1,136,509,60,129,17,7,0,24,34,17,40,88,1,10,15,3,2,426500,105,0.3143418467583497,0.3185053380782918,0.25343811394891946,0.6328471848366415,160,49.25318761384335,0.30424528301886794,577,24,31.0,0.06932409012131716,0.15251299826689774,1,0
1277,1,81,296,53,102,25,1,18,56,0,0,50,62,7,0,0,2,6,15000000,58,0.6182432432432432,0.4367816091954023,0.34459459459459457,1.0550248524386454,183,80.39306358381504,0.3853211009174312,348,44,27.18243243243243,0.14367816091954022,0.1781609195402299,0,1
1278,1,26,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,409800,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,0,0.0,0.0,0.3333333333333333,1,0
1279,1,98,266,36,77,12,2,15,41,0,1,22,64,1,4,0,1,6,410000,48,0.518796992481203,0.3515358361774744,0.2894736842105263,0.8703328286586774,138,47.4375,0.32978723404255317,293,29,16.169172932330827,0.07508532423208192,0.21843003412969283,1,0
1280,1,17,26,0,1,0,0,0,0,0,0,0,18,0,0,2,0,1,422500,1,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,1,0.038461538461538464,0.125,28,0,0.0,0.0,0.6428571428571429,1,0
1281,1,56,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,750000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,0.5,1,0
1282,1,56,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,411000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,1.0,1,0
1283,1,19,26,1,2,0,0,0,1,0,0,3,13,0,0,6,0,0,8000000,2,0.07692307692307693,0.1724137931034483,0.07692307692307693,0.24933687002652521,2,0.3448275862068966,0.15384615384615385,35,0,0.0,0.08571428571428572,0.37142857142857144,0,1
1286,1,138,419,54,122,26,2,12,65,14,2,45,71,2,0,0,3,6,427670,82,0.4486873508353222,0.3576017130620985,0.2911694510739857,0.8062890638974207,188,67.66379310344827,0.32448377581120946,467,40,30.085918854415276,0.09635974304068523,0.15203426124197003,1,0
1287,1,33,62,2,11,1,0,0,2,0,0,2,25,0,0,11,1,0,3100000,10,0.1935483870967742,0.2,0.1774193548387097,0.3935483870967742,12,2.4375,0.2894736842105263,76,1,1.0,0.02631578947368421,0.32894736842105265,0,1
1288,1,119,317,33,81,13,0,6,33,0,0,17,85,0,8,1,4,12,3300000,62,0.35331230283911674,0.3063583815028902,0.2555205047318612,0.6596706843420069,112,32.862275449101794,0.32608695652173914,347,19,13.056782334384858,0.04899135446685879,0.24495677233429394,0,1
1289,1,140,453,60,108,24,1,26,68,4,2,42,137,2,11,0,4,15,3600000,57,0.46799116997792495,0.3156862745098039,0.23841059602649006,0.7836774444877288,212,64.24242424242425,0.2789115646258503,510,51,26.172185430463575,0.08235294117647059,0.26862745098039215,0,1
1290,1,37,49,3,16,1,0,0,7,0,0,2,15,0,1,7,0,0,406500,15,0.3469387755102041,0.36538461538461536,0.32653061224489793,0.7123233908948194,17,6.0,0.47058823529411764,59,1,1.0,0.03389830508474576,0.2542372881355932,1,0
1291,1,48,124,11,24,5,0,1,7,0,1,12,20,0,1,5,0,3,2100000,18,0.25806451612903225,0.27007299270072993,0.1935483870967742,0.5281375088297622,32,8.470588235294118,0.22330097087378642,142,6,5.024193548387097,0.08450704225352113,0.14084507042253522,0,1
1293,1,30,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1032000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,0,0.0,0.0,0.6,1,0
1294,1,31,53,3,10,2,0,0,4,0,0,8,27,0,0,5,0,0,402000,8,0.22641509433962265,0.29508196721311475,0.18867924528301888,0.5214970615527375,12,3.540983606557377,0.38461538461538464,66,2,2.0,0.12121212121212122,0.4090909090909091,1,0
1295,1,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,0.0,1,0
1296,1,59,158,10,32,8,0,3,16,0,0,8,29,2,1,4,1,6,700000,21,0.310126582278481,0.24404761904761904,0.20253164556962025,0.5541742013261001,49,11.80722891566265,0.2283464566929134,172,11,8.056962025316455,0.046511627906976744,0.1686046511627907,1,0
1298,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,1,0
1299,1,24,49,3,8,1,0,1,5,0,0,7,12,2,0,1,0,1,420000,6,0.24489795918367346,0.26785714285714285,0.16326530612244897,0.5127551020408163,12,3.2142857142857144,0.19444444444444445,57,2,1.0612244897959184,0.12280701754385964,0.21052631578947367,1,0
1300,1,26,47,3,8,3,0,0,3,0,0,2,16,0,0,6,0,1,3800000,5,0.23404255319148937,0.20408163265306123,0.1702127659574468,0.4381241858445506,11,2.2448979591836733,0.25806451612903225,55,3,3.0,0.03636363636363636,0.2909090909090909,0,1
1302,1,27,44,2,7,2,0,0,2,0,0,2,13,0,0,10,0,1,401000,5,0.20454545454545456,0.1956521739130435,0.1590909090909091,0.40019762845849804,9,1.7608695652173914,0.22580645161290322,56,2,2.0,0.03571428571428571,0.23214285714285715,1,0
1306,1,21,26,0,2,0,0,0,0,0,0,2,16,0,0,2,0,0,439000,2,0.07692307692307693,0.14285714285714285,0.07692307692307693,0.21978021978021978,2,0.2857142857142857,0.2,30,0,0.0,0.06666666666666667,0.5333333333333333,1,0
1308,1,59,79,6,15,3,0,0,5,0,1,8,8,0,0,3,2,3,825000,12,0.22784810126582278,0.25842696629213485,0.189873417721519,0.48627506755795763,18,4.758620689655173,0.2054794520547945,92,3,3.0,0.08695652173913043,0.08695652173913043,1,0
1311,1,112,394,55,106,17,6,14,58,7,4,27,117,5,1,2,3,6,2000000,69,0.44923857868020306,0.31529411764705884,0.26903553299492383,0.7645326963272618,177,55.91686460807601,0.3458646616541353,427,37,29.106598984771573,0.06323185011709602,0.27400468384074944,0,1
1312,1,60,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,400000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,0,0.0,0.0,1.0,1,0
1313,1,84,323,56,98,17,1,12,59,1,0,40,38,0,0,0,2,14,17825976,68,0.47368421052631576,0.3780821917808219,0.30340557275541796,0.8517664023071376,153,58.16528925619835,0.31272727272727274,365,30,19.111455108359134,0.1095890410958904,0.10410958904109589,0,1
1314,1,145,518,86,140,36,1,32,102,0,1,82,145,14,2,0,4,12,13000000,71,0.528957528957529,0.3696369636963696,0.2702702702702703,0.8985944926538987,274,101.38,0.3130434782608696,606,69,38.18532818532819,0.1353135313531353,0.23927392739273928,0,1
1315,1,16,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1000000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,0,0.0,0.0,0.4,1,0
1316,1,20,28,1,4,0,0,0,0,0,0,1,11,0,0,7,0,1,15000000,4,0.14285714285714285,0.1724137931034483,0.14285714285714285,0.31527093596059114,4,0.6896551724137931,0.23529411764705882,36,0,0.0,0.027777777777777776,0.3055555555555556,0,1
1317,1,154,534,75,130,37,2,20,67,1,0,67,131,7,3,0,3,9,7950000,71,0.43258426966292135,0.32948929159802304,0.24344569288389514,0.7620735612609444,231,75.71880199667221,0.2849740932642487,607,59,41.1123595505618,0.11037891268533773,0.2158154859967051,0,1
1318,1,27,14,2,3,0,0,1,3,0,0,0,6,0,0,0,0,0,440000,2,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.6428571428571428,6,1.2857142857142858,0.2857142857142857,14,1,0.21428571428571427,0.0,0.42857142857142855,1,0
1319,1,16,26,5,4,1,0,0,2,0,0,2,12,0,1,6,0,0,5025000,3,0.19230769230769232,0.2413793103448276,0.15384615384615385,0.4336870026525199,5,1.0714285714285714,0.2857142857142857,35,1,1.0,0.05714285714285714,0.34285714285714286,0,1
1320,1,151,579,80,168,31,7,11,69,37,9,44,97,5,1,6,3,9,1500000,119,0.42487046632124353,0.3397129186602871,0.29015544041450775,0.7645833849815307,246,83.71107544141252,0.33122362869198313,633,49,45.056994818652846,0.06951026856240126,0.15323854660347552,0,1
1324,1,133,364,31,95,19,6,3,30,1,0,23,76,10,2,3,1,8,405500,67,0.3708791208791209,0.3076923076923077,0.260989010989011,0.6785714285714286,135,41.16279069767442,0.32167832167832167,393,28,31.024725274725274,0.058524173027989825,0.19338422391857507,1,0
1325,1,42,34,2,6,2,0,0,1,0,0,3,14,0,1,0,0,0,440000,4,0.23529411764705882,0.2631578947368421,0.17647058823529413,0.4984520123839009,8,1.945945945945946,0.3,38,2,2.0,0.07894736842105263,0.3684210526315789,1,0
1327,1,45,103,13,21,5,2,4,9,6,0,7,31,0,0,1,0,1,405000,10,0.4077669902912621,0.2545454545454545,0.20388349514563106,0.6623124448367166,42,10.690909090909091,0.25,111,11,9.116504854368932,0.06306306306306306,0.27927927927927926,1,0
1328,1,19,24,1,7,1,0,0,0,0,0,1,8,0,1,3,0,1,415000,6,0.3333333333333333,0.34615384615384615,0.2916666666666667,0.6794871794871795,8,2.56,0.4375,29,1,1.0,0.034482758620689655,0.27586206896551724,1,0
1329,1,91,316,31,82,18,0,4,37,1,0,25,51,4,0,0,3,11,1100000,60,0.35443037974683544,0.311046511627907,0.25949367088607594,0.6654768913747424,112,35.143695014662754,0.29545454545454547,344,22,18.037974683544302,0.07267441860465117,0.14825581395348839,1,0
1330,1,32,6,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0,7000000,3,0.5,0.5,0.5,1.0,3,1.5,0.75,8,0,0.0,0.0,0.25,0,1
